web-scraper-order,web-scraper-start-url,link,link-href,job_title,company,rating,next,next-href,reviews,location,job_description
"1572834810-9594","https://www.indeed.com/jobs?q=data+scientist&l=Alabama","Data Scientist - Retail Analytics","https://www.indeed.com/rc/clk?jk=f172402b2796992e&fccid=0e98201756dba0a1&vjs=3","Data Scientist - Retail Analytics","Regions Bank","3.7 out of 5","","","2,462","Regions Bank2,462 reviews-Hoover, AL","At Regions, the Data Scientist works with multiple teams of data scientists, analysts and visualization experts contributing independently to solve high complexity business problems. The ideal candidate has a depth of knowledge in quantitative analytic methods, data management, visualization, and programming skills suitable to drive data driven decisions. This position researches, models, implements and validates algorithms (predictive and prescriptive) to analyze diverse sources of data to achieve targeted outcomes.
Primary Responsibilities
Works with large, structured, and un-structured datasets
Uses quantitative and analytical techniques to accelerate profitable growth and customer engagement - unlocking value across all functional areas of business
Uses Big Data tools (Hadoop, Spark, H2O, CDSW, Domino Labs, etc.) to build data analytics solutions.
Builds machine learning and Artificial Intelligence (AI) models from development through testing and validation
Designs rich data visualizations to communicate complex ideas to business leaders and executives
Draws insights from data to make quick, well informed decisions with available information
Demonstrates ability to continuously learn and provide value in a dynamic environment
This position is exempt from timekeeping requirements under the Fair Labor Standards Act and is not eligible for overtime pay.
Requirements
Bachelor’s degree with eight (8) years of experience
OR Master’s degree with four (4) years of experience
OR Ph.D. with two (2) years of experience in a quantitative/analytical/STEM field
Two (2) years of working experience in Machine Learning, Deep Learning, or Artificial Intelligence
Two (2) years of working programming experience in Python, Ruby, R, Matlab, Scala, or Java
One (1) year of working experience in Big Data Technology in Hadoop, Hive, Impala, Spark, or Kafka
Preferences
Background in banking and/or other financial services
Experience in libraries such as TensorFlow, Pytorch, or Keras
Experience in Agile Software Development
Knowledge in Google Analytics and/or Adobe Digital
Skills and Competencies
Strong business acumen with the ability to communicate with both business and Information Technology (IT) leaders
Deep understanding of statistical and predictive modeling concepts, machine learning approaches, clustering and classification techniques, and recommendation and optimization algorithms
Expertise in analyzing large, complex, multi-dimensional datasets using a variety of tools like Python, R, Statistical Analysis System (SAS), or Statistical Package for the Social Sciences (SPSS)
Comfortable with both relational databases and Hadoop-based data mining frameworks
Advanced Structured Query Language (SQL) skills
Proficient in visualization tools like Power Business Intelligence (BI), Tableau
Strong communication skills through data visualizations, written and oral presentations
Position Type
Full time
Location Details
Riverchase OPS Center
Location:
Hoover, Alabama
EEO/AA/Minorities/Females/Disabled/Veterans"
"1572834252-9569","https://www.indeed.com/jobs?q=data+scientist&l=Alabama","Data Science Manager","https://www.indeed.com/rc/clk?jk=4dda932b36f64db8&fccid=0e98201756dba0a1&vjs=3","Data Science Manager","Regions Bank","3.7 out of 5","Next »","https://www.indeed.com/jobs?q=data+scientist&l=Alabama&start=20","2,462","Regions Bank2,462 reviews-Birmingham, AL","At Regions, the Data Science Manager guides a team concerned principally with answering deep-lying questions and uncovering new opportunities. Analysts will leverage leading analytic practices to design and build new, creative, high impact analytic solutions. Researches, designs, implements and validates algorithms to analyze diverse sources of data to achieve targeted outcomes.
Primary Responsibilities
Works with business leaders to identify high impact opportunities
Manages projects to timely conclusion
Communicates findings to diverse audiences
Works with Information Technology (IT) teams to access, explore and condition data, and implement and validate analytic solutions
Develops and deploys solutions using data analysis, data mining, optimization tools, machine learning techniques and statistics
This position is exempt from timekeeping requirements under the Fair Labor Standards Act and is not eligible for overtime pay.
This position is incentive eligible.
Requirements
Master's degree in operations research, applied statistics, data mining, machine learning or related quantitative discipline
Ten (10) years of work experience of statistics and analytics experience delivering data science outcomes using a blend of analytical, mathematical and technical skills
Five (5) years of managing and guiding a team of big data/predictive analysts
Preferences
Ph.D. in operations research, applied statistics, data mining, machine learning or related quantitative discipline
Skills and Competencies
Strong business acumen with the ability to communicate with both business and IT leaders
Deep understanding of statistical and predictive modeling concepts, machine learning approaches, clustering and classification techniques, and recommendation and optimization algorithms
Expertise in analyzing large, complex, multi-dimensional datasets using a variety of tools like Statistical Analysis System (SAS), R or Statistical Package for the Social Sciences (SPSS)
Comfortable with both relational databases and Hadoop-based data mining frameworks
Advanced Structured Query Language (SQL) skills
Familiar with Python, Java and C/C++, etc.
Big data experience
Experience with Data Management Platforms (DMPs)
Experience with real-time decision systems
Strong communication skills through data visualizations, written and oral presentations
Experience interacting with business, technical and quantitative groups
Must be able to work closely with internal and external partners
Position Type
Full time
Location Details
Regions Center - Birmingham
Location:
Birmingham, Alabama
EEO/AA/Minorities/Females/Disabled/Veterans"
"1572834921-9599","https://www.indeed.com/jobs?q=data+scientist&l=Alabama","Data Scientist","https://www.indeed.com/rc/clk?jk=13a3bb646a252673&fccid=0e98201756dba0a1&vjs=3","Data Scientist","Regions Bank","3.7 out of 5","","","2,462","Regions Bank2,462 reviews-Birmingham, AL","At Regions, the Data Scientist works with small teams of data scientists , analysts and visualization experts contributing independently to solve high complexity business problems. The ideal candidate has a depth of knowledge in quantitative analytic methods, data management, visualization, and programming skills suitable to drive data driven decisions. Researches, models, implements and validates algorithms (predictive and prescriptive) to analyze diverse sources of data to achieve targeted outcomes.
Primary Responsibilities
Works with large, structured, and un-structured datasets
Uses quantitative and analytical techniques to accelerate profitable growth and customer engagement - unlocking value across all functional areas of business
Uses Big Data tools (Hadoop, Spark, H2O, CDSW, Domino Labs, etc.) to build data analytics solutions
Builds machine learning and Artificial Intelligence (AI) models from development through testing and validation
Designs rich data visualizations to communicate complex ideas to business leaders and executives
Draws insights from data to make quick, well informed decisions with available information
Primarily focuses on daily deliverables of routine and defined outputs, while at the same time developing knowledge of the broader context in which the work is being performed
This position is exempt from timekeeping requirements under the Fair Labor Standards Act and is not eligible for overtime pay.
Requirements
Bachelor’s degree with five (5) years of experience
OR Master’s degree with two (2) years of experience in a quantitative/analytical/STEM field
One (1) year of working experience in Machine Learning, Deep Learning, or Artificial Intelligence
One (1) year of working programming experience in Python, Ruby, R, Matlab, Scala, or Java
One (1) year of hands-on experience with Big Data technologies
Preferences
Background in banking and/or other financial services
Experience in libraries such as TensorFlow, Pytorch, or Keras
Experience in Agile Software Development
Knowledge in Google Analytics and/or Adobe Digital
Skills and Competencies
Strong business acumen with the ability to communicate with both business and Information Technology (IT) leaders
Deep understanding of statistical and predictive modeling concepts, machine learning approaches, clustering and classification techniques, and recommendation and optimization algorithms
Expertise in analyzing large, complex, multi-dimensional datasets using a variety of tools like Python, R, Statistical Analysis System (SAS), or Statistical Package for the Social Sciences (SPSS)
Comfortable with both relational databases and Hadoop-based data mining frameworks
Advanced Structured Query Language (SQL) skills
Proficient in visualization tools like Power Business Intelligence (BI), Tableau
Strong communication skills through data visualizations, written and oral presentations
Additional Locations:
Birmingham, AL; Denver, CO
Position Type
Full time
Location Details
Regions Center - Birmingham
Location:
Birmingham, Alabama
EEO/AA/Minorities/Females/Disabled/Veterans"
"1572833932-9556","https://www.indeed.com/jobs?q=data+scientist&l=Alabama","Data Link Scientist / Engineer","https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0CyQYVOIXg0oPvskbAhW4kmzII7y0pRnASzUgh-Q7KTdnBFVrrD05rtlBtdizhDi0cjVmX4JQzmnw1FUgGwB83HS5d6mljQXMioFSAMvP1LXmqKhUJ0kgl8iD4Z6J6DmHdMZVmZYXhYcQDoEENhesPQW9tarHjqg909iqfz9H8k0R10vT-wVykSsgg6K3KuVgu6XxPzP24s1N4icJkrupCdo7Mnjq19qEk4pKNG-A-DM0WZVPLE5NmB_vPi5DnZ-SQDMl0B2eoBC4DUjw-KVbRrn6ar3nRAAH3Rsw2bUnz6gq7gCcTK5hxhIkiBylyCCOayXww5w9VVaJwr9Xzyw0gseM1DDg0AGNcHg7a6upuLZio8BzV5WVareeCDrFWhMMtq-GlmotfOCLXPczXxkQ2gXuKjaNLKj7o8PkfBrRVtqMPgpd91tr6gLls7z9G1en0=&p=3&fvj=1&vjs=3","Data Link Scientist / Engineer","Systems Technology and Research","null","Next »","https://www.indeed.com/jobs?q=data+scientist&l=Alabama&start=30","null","Systems Technology and Research-Huntsville, AL","Systems Technology and Research, LLC is seeking a Data Link Scientist/Engineer in the Huntsville, Alabama area supporting the Project Management Office Unmanned Aircraft Systems (PM UAS) on Redstone Arsenal. An ideal candidate should be highly motivated, a self-starter and be able to handle multiple tasks. Candidates must have the ability to obtain and maintain a Secret level security clearance. Education and General experience: An undergraduate degree in a technical field or an equivalent amount of relevant experience with at least ten (10) years of additional engineering experience, (at least three (3) years of which must be in a Project Management Office), is preferred. A strong work ethic, the ability to work effectively with others and a healthy desire to acquire new skills are paramount in this position. Candidates should also have the following:Data link / Radio Frequency design, development and integration experience on a complex Army Aviation development programAnalyze network capacity requirements by examining potential information exchange requirements.Examine the capabilities of next-generation digital data link transmission, switching, and routing equipment, including software defined networking (SDN) principles.Knowledge of Army Tactical Digital Data Links, WiFi, Bluetooth, and other RF wave-forms.Experience developing a system performance specificationFamiliarity with Federal Acquisition Regulations (FAR), DoDI 5000.02, and OSD SE Policies and Guidance and DoDAF productsDevelop and conduct data-link trade studies to drive the development and implementation of sensor designs.Coordinate studies internally and with external partners to understand system performance. This will include working with ground-test and flight-test data and developing sensor system tests, simulations, and analyses.Works closely with systems and design engineers to rapidly assess conceptual designs, develop solutions, and establish system requirements and performance parametersContributes to subsystem architecture definition through identification and sizing of components and proposing advanced technology pursuitsSupport the development and facilitation of systems engineering processes to include requirements management, configuration management, data management, risk management, etc.Support the development of Milestone documentation and lead the development of the Systems Engineering Plan (SEP), Program Protection Plan (PPP), Systems Specification, Performance Work Statement (PWS) and/or Statement of Work (SoW), and Source Selection Plan (SSP)Support the development of Department of Defense Architecture Framework (DoDAF) Products, Concept of Operations (CONOPS), and Capability Development Documents (CDD)Support requirements decomposition to lower level requirements and/or specifications, identification of derived requirements, clarifying requirements, and ensuring traceability.Coordinate across functional areas and external stakeholder to identify requirements and standardsSupport Science and Technology (S&T) transition activities in support of requirement generation, Technology Targeting Risk Assessments (TTRAs), and Technology Readiness Assessments (TRAs)Provide input into development and documentation of technical and contract requirementsBe able to travel a minimum of 25%Job Type: Full-timeEducation:Bachelor's (Preferred)Additional Compensation:BonusesWork Location:One locationBenefits:Health insuranceDental insuranceVision insuranceRetirement planSigning bonusPaid time offFlexible scheduleProfessional development assistanceTuition reimbursementCompany's Facebook page:https://www.facebook.com/STARLLC/"
"1572834560-9583","https://www.indeed.com/jobs?q=data+scientist&l=Alabama","Geospatial Developer - Data Scientist","https://www.indeed.com/rc/clk?jk=e4c66dd88793a26d&fccid=61590bfd62fb378d&vjs=3","Geospatial Developer - Data Scientist","Geographic Information Services, Inc.","null","Next »","https://www.indeed.com/jobs?q=data+scientist&l=Alabama&start=10","null","Geographic Information Services, Inc.-Birmingham, AL 35244","Geographic Information Services, Inc. (GISinc) is a small business whose core purpose is to create insight through spatial technology. This is an opportunity to work with one of the leading GIS consulting organizations. We are looking for technical people that want to tackle those tough to solve problems and strive for delivering solutions.

Candidates must be eligible for federal security clearance (DoD Secret) and proof of U.S. Citizenship is required.

Role: Geospatial Developer – Data Scientist

Role Summary: The function of the Geospatial Developer – Data Scientist is the design, development, and implementation of geospatial software solutions in ArcGIS Pro with an emphasis on statistical modeling. In addition, the ideal candidate will have experience using a variety of data mining/analysis methods, database development, and modeling and simulation algorithms.



Essential Functions:


Geospatial development in C#
Machine learning / Data Science development
Developing custom routines, viewers, and/or databases
Application design, development and collaboration in a distributed team environment using source control
Development and implementation of test plans and automated test scripts

Experience Required:


Bachelor's Degree in Computer Science, Geography/GIS, Engineering, Mathematics or related field*
1+ year's experience as a software developer**
Additional experience can be substituted for education

** Additional education can be substituted for years of experience



Ideal (in addition to required experience):


Experience with data science and the major Python data science packages
Demonstrated experience developing geospatial applications
Mathematical focus with coursework in linear algebra and statistical analysis
Application documentation including system design and technical specifications
Experience developing in a team environment
MCPD and/or Esri technical certifications
ArcGIS Pro development experience

Competencies and Skills:


Outstanding problem-solving skills
Exceptional customer service orientation.
Outstanding written and oral communication skills including translating technical concepts into layman's terms.
Demonstrated ability to work productively with a wide range of people.
Able to coordinate with program stakeholders.
Self-motivated, pro-active, and ability to multi-task in a high paced environment.

Work Environment:


Location: Offices in Birmingham AL; Alexandria, VA; or work from home considered
Travel approximately 10% of the time

We are an equal opportunity employer and value diversity at our company. We do not discriminate based on race, religion, color, national origin, gender, sexual orientation, age, marital status, veteran status, or disability status."
"1572834360-9574","https://www.indeed.com/jobs?q=data+scientist&l=Alabama","Senior Data Scientist","https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0CBcAKkMzvCCr3nbIFWZL1QEvzVdjPQKoc8nhQ-JuLQpxzqVVUHoHuUUuWjWLNA8-iMRhatCOGOVkjKy11iKU6WTnPRWp5Lj9x7GJEXmILgoKs01fT5Vq1sw8o1XI37SFvNiIOM9qtI04KpZgVBIRdZjEe2KUs9h6ecYmV7cpAO3V1eo9dpP1LqgevstIg0lgLw9oIELFfbhVAqDaJQOanBbpKntzyhz6Ya9QQbkTkEalCdXdI6X6VKi9flltsA3iCp-OgJcTFYTEy3TtKB2u3Zcn9hi16IDxgqSazacxJz8MVvUc0mY1VuMdo8h5EWbt5Cxa3QC92JS2bTbsXybKZ352voUbibFiOEXQvD9ZAMLSCS12UJRKCyDB5cAYTS1gEC3mFWh8uBkhZfPHdtvpFcXR2Ts6-ZWuTZwu8M3mW_v00_spPpIEhIKRXozYjt5Sc=&p=1&fvj=0&vjs=3","Senior Data Scientist","ITAC Solutions","4 out of 5","Next »","https://www.indeed.com/jobs?q=data+scientist&l=Alabama&start=20","39","ITAC Solutions39 reviews-Birmingham, AL 35233","ITAC is assisting a fantastic Birmingham based client in their search for a Senior Data Scientist!


We are looking for a data scientist that will help us discover the information hidden in vast amounts of data and help us make smarter decisions to deliver even better products. Your primary focus will be in applying data mining techniques, doing statistical analysis, and building high quality prediction systems integrated with our products.


If you possess a data driven personality and can flourish in a dynamic environment, this position may be ideal for you.


What you’ll be doing (duties of this position):
Selecting features, building and optimizing classifiers using machine learning techniques
Data mining using state-of-the-art methods while enhancing data collection procedures to include information that is relevant for building analytic systems
Processing, cleansing, and verifying the integrity of data used for analysis
Creating automated anomaly detection systems and constant tracking of its performance
Reframe objectives as machine learning tasks that can deliver actionable insights, accurate predictions, and effective optimization.
Implement and execute machine learning with reliability and reproducibility.
Explain how models and systems work to both non-technical and technical stakeholders.
Collaborate with engineering teams to build data-based products and help integrate into the products and operational processes.
Enhance data collection procedures to include information that is relevant for creating better data models.
What you’ll need to be considered (requirements):
Bachelors or Master’s Degree or equivalent, relevant experience and skills required
3-5 years of experience hands-on technical Data Scientist in technology sector.
Need Python and modeling experience
Demonstrated ability to present data science results and recommendations to business and technical clients.
Demonstrated delivery of machine learning techniques in real-time applications.
Expertise in modern statistics/data science/machine learning.
Experience with reporting is required; experience analyzing big data is a plus
Expertise in a statistical programming language (Python, R) and data access tools (SQL, Advanced Excel).
Ability to gauge the complexity of machine learning problems and a willingness to execute simple approaches for quick effective solutions as appropriate"
"1572834537-9582","https://www.indeed.com/jobs?q=data+scientist&l=Alabama","Machine Learning Scientist (#1236979)","https://www.indeed.com/rc/clk?jk=2a55fa6f14ec119b&fccid=6450759869a75aa3&vjs=3","Machine Learning Scientist (#1236979)","PeopleTec","4.8 out of 5","Next »","https://www.indeed.com/jobs?q=data+scientist&l=Alabama&start=10","13","PeopleTec13 reviews-Huntsville, AL 35805","PeopleTec is currently seeking a Machine Learning Scientist to support our Huntsville, AL location.


The candidate will support our customers with cutting edge technologies and products for analyzing cybersecurity-related network data, along with opportunities in other event-driven problem sets involving imagery, audio and text.


The successful candidate will: mine and analyze data from network logs to drive improvement of operating methods, anomaly and event detection, and network defense strategies; evaluate the effectiveness of adversarial models used to attack existing machine learning algorithms; assess the effectiveness and accuracy of new data sources and industry-leading learning techniques; develop custom data models and algorithms to apply to data sets; use predictive modeling to increase and optimize operational outcomes; develop what-if models with A/B testing framework and test model quality; coordinate with different functional teams and stakeholders to implement models and monitor outcomes; develop processes and tools to monitor and analyze model performance and data accuracy.


Required Skills/Experience:
Strong problem-solving skills with an emphasis on applied machine learning
Adept at using large data sets to find opportunities for machine learning and using models to test the effectiveness of different courses of action
Coding knowledge and experience with several languages: Python, C++, Java, JavaScript, etc. to include querying databases
Passion for discovering solutions hidden in large data sets and working with stakeholders to improve decision making
Strong experience using a variety of algorithmic methods, using a variety of data tools, building and implementing models and creating/running training data
Experience using web services: Redshift, S3, Spark, etc.
Experience using log file analyzers and visualization tools such as Splunk, Elasticsearch, Logstash, and Kibana ELK, both on premises and in the cloud Experience using statistical computer languages R, Python, SLQ, etc. to manipulate data and draw insights from large data sets
Knowledge and experience in advanced statistical and data mining techniques GLM/Regression, Random Forest, Boosting, Trees, text mining, social network analysis, etc.
Experience with applications that serve inferences from trained models
Experience creating and using advanced machine learning algorithms and techniques simulation, scenario analysis, clustering, decision tree learning, artificial neural networks, etc. and their real-world advantages/drawbacks
Experience working with and creating data architectures, including open source tools such as Tensorflow, Torch/PyTorch, Keras, and MxNet
Experience analyzing data from 3rd party providers: Microsoft Azure, Google APIs Experience with distributed data/computing tools: Map/Reduce, Hadoop, Hive, Spark, SQL Server, etc.
Excellent written and verbal communication skills for coordinating across teams
Drive to learn and master new technologies and techniques
Proven ability to drive decisions with their modeling insights
Travel: Up to 5%
Must be a U.S. Citizen
An active DoD Secret clearance is required to perform this work. Candidates are required to have an active Secret clearance upon hire, and the ability to maintain this level of clearance during their employment.


Education Requirements:
A Bachelor's Degree, Masters, or Ph.D. in Statistics, Mathematics, Computer Science or another quantitative field with 5+ years of experience manipulating data sets and building statistical models with the skills specified above is required.


Desired Skills:
 Advanced technical degree


EOE/Minorities/Females/Veterans/Disabled
PeopleTec, Inc. is an Equal Employment Opportunity employer and provides reasonable accommodation for qualified individuals with disabilities and disabled veterans in its job application procedures. If you have any difficulty using our online system and you need an accommodation due to a disability, you may use the following email address, HR@peopletec.com and/or phone number 256.319.3800 to contact us about your interest in employment with PeopleTec, Inc.
All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, sexual orientation, gender identity, national origin, age, genetic information, citizenship, ancestry, marital status, protected veteran status, disability status or any other status protected by federal, state, or local law. PeopleTec, Inc. participates in E-Verify."
"1572834017-9559","https://www.indeed.com/jobs?q=data+scientist&l=Alabama","Senior Data Scientist","https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0CBcAKkMzvCCr3nbIFWZL1QEvzVdjPQKoc8nhQ-JuLQpxzqVVUHoHuUUuWjWLNA8-iMRhatCOGOVkjKy11iKU6WTnPRWp5Lj9x7GJEXmILgoKs01fT5Vq1sw8o1XI37SFvNiIOM9qtI04KpZgVBIRdZNZzVtnF8TCImMILyyWRgvnp507knVrYAHfjOEae0GkC6ExkFswUZBMZ8Y6XjUXlz67nhttl1E5kjEHe1mbD-8J0YMXzXz8AOVuAH7fosfzMc8NFj6aJsnh5387DQ4p2nFj7HkL6LH5TQL1LKfUsN9uuYMMPlM_Bb2GQ47YCY8_cxUa-Kfiz9frz0MtCOE8elT8z0pTURM7eqBtMjSbdg_Kq_qn6CBcK4XhDuRvjRmos0MsFJNvyWc9YNXBHcn6m93CpOXxwSssPxDjfcVM3WVDVzRAcQC4qRWD_MF1XN048=&p=0&fvj=0&vjs=3","Senior Data Scientist","ITAC Solutions","4 out of 5","Next »","https://www.indeed.com/jobs?q=data+scientist&l=Alabama&start=30","39","ITAC Solutions39 reviews-Birmingham, AL 35233","ITAC is assisting a fantastic Birmingham based client in their search for a Senior Data Scientist!


We are looking for a data scientist that will help us discover the information hidden in vast amounts of data and help us make smarter decisions to deliver even better products. Your primary focus will be in applying data mining techniques, doing statistical analysis, and building high quality prediction systems integrated with our products.


If you possess a data driven personality and can flourish in a dynamic environment, this position may be ideal for you.


What you’ll be doing (duties of this position):
Selecting features, building and optimizing classifiers using machine learning techniques
Data mining using state-of-the-art methods while enhancing data collection procedures to include information that is relevant for building analytic systems
Processing, cleansing, and verifying the integrity of data used for analysis
Creating automated anomaly detection systems and constant tracking of its performance
Reframe objectives as machine learning tasks that can deliver actionable insights, accurate predictions, and effective optimization.
Implement and execute machine learning with reliability and reproducibility.
Explain how models and systems work to both non-technical and technical stakeholders.
Collaborate with engineering teams to build data-based products and help integrate into the products and operational processes.
Enhance data collection procedures to include information that is relevant for creating better data models.
What you’ll need to be considered (requirements):
Bachelors or Master’s Degree or equivalent, relevant experience and skills required
3-5 years of experience hands-on technical Data Scientist in technology sector.
Need Python and modeling experience
Demonstrated ability to present data science results and recommendations to business and technical clients.
Demonstrated delivery of machine learning techniques in real-time applications.
Expertise in modern statistics/data science/machine learning.
Experience with reporting is required; experience analyzing big data is a plus
Expertise in a statistical programming language (Python, R) and data access tools (SQL, Advanced Excel).
Ability to gauge the complexity of machine learning problems and a willingness to execute simple approaches for quick effective solutions as appropriate"
"1572834205-9567","https://www.indeed.com/jobs?q=data+scientist&l=Alabama","Data Scientist, Senior","https://www.indeed.com/rc/clk?jk=c39ad3c3f2c7b384&fccid=4e041af1d0af1bc8&vjs=3","Data Scientist, Senior","Booz Allen Hamilton","3.9 out of 5","Next »","https://www.indeed.com/jobs?q=data+scientist&l=Alabama&start=20","2,016","Booz Allen Hamilton2,016 reviews-Huntsville, AL","The Challenge:
Are you excited at the prospect of unlocking the secrets held by a data set? Are you fascinated by the possibilities presented by the IoT, machine learning, and artificial intelligence advances? In an increasingly connected world, massive amounts of structured and unstructured data open up new opportunities. As a data scientist, you can turn these complex data sets into useful information to solve global challenges. Across private and public sectors — from fraud detection, to cancer research, to national intelligence — you know the answers are in the data.
We have an opportunity for you to use your leadership and analytical skills to improve Army artificial intelligence. You’ll work closely with your customer to understand their questions and needs, then dig into their data-rich environment to find the pieces of their information puzzle. You’ll mentor teammates, develop AI strategies and solutions and use the right combination of tools and frameworks to turn that set of disparate data points into objective answers to help soldiers make informed decisions. You’ll provide your customer with a deep understanding of their data, what it all means, and how they can use it. As a technical leader, you’ll identify new opportunities to use data science solutions to help your customers meet their toughest challenges. Join us as we use data science for good across the Army and federal government.
Empower change with us.
Build Your Career:
At Booz Allen, we know the power of analytics and we’re dedicated to helping you grow as a data analysis professional. When you join Booz Allen, you can expect:
access to online and onsite training in data analysis and presentation methodologies, and tools like Hortonworks, Docker, Tableau, and Splunk
a chance to change the world with the Data Science Bowl—the world’s premier data science for social good competition
participation in partnerships with data science leaders, like our partnership with NVIDIA to deliver Deep Learning Institute (DLI) training to the federal government

You’ll have access to a wealth of training resources through our Analytics University, an online learning portal specifically geared towards data science and analytics skills, where you can access more than 5000 functional and technical courses, certifications, and books. Build your technical skills through hands-on training on the latest tools and state-of-the-art tech from our in-house experts. Pursuing certifications? Take advantage of our tuition assistance, on-site bootcamps, certification training, academic programs, vendor relationships, and a network of professionals who can give you helpful tips. We’ll help you develop the career you want, as you chart your own course for success.
You Have:Experience with applying advanced analytic techniques, including natural language processing and machine learningExperience with building data products using open source programming languages, including Python, R, TensorFlow, and ElasticSearchExperience with scaling data products across distributable computing environments, including Hadoop, MapReduce, or MongoDBExperience with leading teams of junior teammates with diverse expertise and backgroundsAbility to obtain a security clearanceBA or BS degree
Nice If You Have:Possession of excellent oral and written communication skills, including technical writingSecret clearanceMS degree preferred; PhD a plus
Clearance:

Applicants selected will be subject to a security investigation and may need to meet eligibility requirements for access to classified information.
We’re an EOE that empowers our people—no matter their race, color, religion, sex, gender identity, sexual orientation, national origin, disability, veteran status, or other protected characteristic—to fearlessly drive change."
"1572833680-9547","https://www.indeed.com/jobs?q=data+scientist&l=Alabama","Senior Statistical Programmer – 100% Remote – Consultancy","https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0AbOagL8aqw3GCN5XEneeaPzF3exNxv99E_w_iKdr54xjpYbURBUXtjXso-tjgagrWBlyJUZMpriiUb6GaB25KNs5m8DiCza4Spz07B6Rl3YreU9YuN9Wq7M28a9vZxhYBnmEX4a5Fqz1gGI_Em-qp9vfa041Y9A4cxPX-YfcCSqv8gbI_stY6s0P8ePDt4_2KGaUNSGgQP3hM_UqHLDMq_ec5EyUoG2_5VVRHYOxMGZwuqbdd_QQvuqxVEgAyq0HXTl6PVpp3q5tcYiQ9ntbKAZwiSWm7k85oO3mupoWo0h51-zUoxtKibLBydVAjEazie_zFRGxEeqDIY-V5hZE0somYiGk2nT2lW1CRCNp6oZoLd5QVoz0GFRfq6yU8gGnS9D-p8HVtmICAIeTQEfPbnCXqTCu-69lGWJGZmDpo2eKdALYUqTVpEtF6bwLWjdtjh0pY07aNQZMfcOcUn4mZ6&p=15&fvj=1&vjs=3","Senior Statistical Programmer – 100% Remote – Consultancy","i-Pharm Consulting","null","Next »","https://www.indeed.com/jobs?q=data+scientist&l=Alabama&start=30","null","i-Pharm Consulting-United States","Senior Statistical Programmer – 100% Remote – Consultancy Senior Statistical Programmer required to work for a fantastic medium sized CRO. They are a full-service CRO with a premium reputation within the life sciences industry. Their high-performance company environment means that you will always be appraised for the work you do. It’s a supportive working culture with a corporate structure that promotes career growth.This position is 100% Remote.JOB TITLESenior Statistical Programmer / Snr Stats Programmer / Senior SAS ProgrammerLOCATIONUSA / Home based / RemoteSALARY Highly competitive salary (DOE)ROLE/DESCRIPTIONYou will be the ‘go to’ person and serve as the Lead Statistical Programmer for a variety of different and exciting projectIn a nutshell - you will lead continuous improvement in the programming function’s operating systems and provide consultancy across the Statistical Programming functionAs the Lead Programmer, you will plan and deliver all study programming activities; programs for derived datasets, CDISC (SDTM and ADaM) datasets, tables, figures and listings, and program validation.Liaise and collaborate with various departments, sponsors and all third parties to ensure delivery requirements meet the client needs.Spearhead a department maintenance to ensure a high level of expertise in SAS applications (e.g. BASE, MACRO, GRAPH, ODS, SQL) and all other software applications.Provide expertise to CDM, Programmers, and Statisticians on programming and associated software support.Other expectations for the role: Extract information from the system during trial, Validate software, Provide project support on the statistics reporting process and Leading the development of in-house programming standardsREQUIREMENTSAt least 7+ years SAS Programming experience.Bachelor’s Degree or equivalent in Mathematics, Statistics, Computer Science (Masters Degree is a decided advantage)Recent expertise in full oversite and Leading a studySignificant CDISC compliance exposureExpert knowledge in SAS/Macro, Proc Report, and ODS.Unparalleled communication skills and the ability to lead/influence othersBe a real life “self-starter”ABOUT i-PHARM CONSULTINGi-Pharm Consulting is a specialist Recruitment Company servicing the Pharmaceutical industry in the USA, Europe and Asia Pac. We provide both permanent and contract staff to a wide range of Pharmaceutical, Medical Device, Biotechnology and Contract Research Organisations (CROs). i-Pharm has specific expertise in Clinical Research, Medical Affairs, Regulatory Affairs, Pharmacovigilance, Quality Assurance and Bioinformatics.www.i-pharmconsulting.comTO APPLYIf you would like to discuss this vacancy further, please call Practice Lead David Fearnley on +1 (718) 514-9604. If this role is not suitable, David is also available to discuss other possible positions or answer any general questions regarding your career and the current market.KEY WORDSSenior Statistical Programmer / Snr Stats Programmer / Senior SAS Programmer / CDISC / SDTM / ADaM / CRO / Clinical / Research / Statistical / Programmer / GCP / Projects / SAS / BASE / STAT / GRAPH / MACRO / Stats / Home based / Data / Data sets / Lead / Therapy / Clients / Meetings / Maintenance / Continues ImprovementJob Type: Full-timeExperience:SAS Programming: 7 years (Required)Work authorization:United States (Required)"
