web-scraper-order,web-scraper-start-url,link,link-href,job_title,company,rating,next,next-href,reviews,location,job_description
"1572881408-1643","https://www.indeed.com/jobs?q=data+scientist&l=Nebraska&radius=0","Senior Data Scientist","https://www.indeed.com/rc/clk?jk=457f66129ff40cde&fccid=f3b836e645f9b36d&vjs=3","Senior Data Scientist","SAIC","4 out of 5","Next »","https://www.indeed.com/jobs?q=data+scientist&l=Nebraska&radius=0&start=10","2,561","SAIC2,561 reviews-Offutt AFB, NE","Job Description
Description
SAIC is seeking a team member to support the Technology Application, Development and Sustainment (TADS) program under the Air Force Weather (AFW) Systems Program Office. The TADS program supports the development, delivery, and sustainment of an integrated system of weather enterprise hardware and software that provides accurate, consistent, relevant, and timely environmental intelligence to the Department of Defense, other federal agencies, and other countries.


Job Description: Works in cross-functional teams with data at all stages of the analysis lifecycle to derive actionable insight. Translates mission needs into an end-to-end analytical approach to achieve results. Performs the pre-analytics areas of data collection and understanding, data cleansing and integration, and data storage and retrieval. Determines the appropriate analytics based on the data and the desired outcomes, using techniques including feature detection, statistics, data mining, predictive modeling, machine learning, natural language processing, and business intelligence. Interprets the validity of results and communicates the meaning of those results. Has familiarity with data wrangling, analytics, and visualization software and programming languages, including analytics methods for big data. Follows a scientific approach to generate value from data, verifying results at each step.
Qualifications
Typical Education and Experience: Bachelors and five (5) years or more experience; Masters and three (3) years or more experience; PhD and 0 years related experience. In lieu of a degree 4 years of additional experience is required. Secret security clearance required.


The selected candidate will have experiences / skills with the following tools / systems:


Required: Experience with a variety of tools/software used to perform tasks related to data science roles

Desired: Nifi, Kafka, Neo4, Hadoop, Tika, Spark, Scientific Algorithm development, Weather forecasting


Desired Qualifications





Overview
SAIC is a premier technology integrator, solving our nation's most complex modernization and systems engineering challenges across the defense, space, federal civilian, and intelligence markets. Our robust portfolio of offerings includes high-end solutions in systems engineering and integration; enterprise IT, including cloud services; cyber; software; advanced analytics and simulation; and training. We are a team of 23,000 strong driven by mission, united purpose, and inspired by opportunity. Headquartered in Reston, Virginia, SAIC has annual revenues of approximately $6.5 billion. For more information, visit saic.com. For information on the benefits SAIC offers, see Working at SAIC. EOE AA M/F/Vet/Disability"
"1572881418-1648","https://www.indeed.com/jobs?q=data+scientist&l=Nebraska&radius=0","Senior Data Analyst","https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0AbcLYJH6EEU2hhfUhIe4V-wtZUPXOEfJh72XLwlGjJwXW5GoFa_FpEww9_0T5DjySkeN7-exRp0cNHCwXBSYo_IpFjZSalbnoHZ1w0CMHzaAsc9EOC8xz72FZIlgYBV5Xo9akaZxORrAK0iaqAhqxRujajwFOqJfizfrgWH_z2VqVn6aOlV6s9g553LQPm7EP4xQdAmE_y4sU-wY2mMbZ-ZiYAo6M5j_tLf9DZr5QAgkko7S1vD7qmtFkG6wlTQ6qiifacq7cP_soxjNP6xqyS3cdTIXxDZ-9Vqh4Y1gw_Pfg0QPEjD-f5L4HX4uyV4RBlCpSNOpIWmEAgx5PsiTVKOwoUJW7FUG1A6UamEm35yjJoqAh7LSyfiBqnRmn8EU0bSXIkWWZ4eIIMM25jclx5&p=12&fvj=0&vjs=3","Senior Data Analyst","Hudl","4.2 out of 5","","","15","Hudl15 reviews-Omaha, NE 68197","Interested in working at Hudl? Awesome. Here's what you need to know.




Our goal is to change the way coaches, athletes and analysts prepare for and stay ahead of the competition. Whether it's with video, stats or a combination of the two, we want our tools to help every step of the way. That's why we're always hiring, and we need the best because a product is only as good as the people behind it.




Hudl is looking for an Engagement Data Analyst for its Media team. This is an exciting opportunity to translate data/research into actionable user, audience, content, and business insights.




You Are
Avid social media user and digital/social video content consumer; the first of your friends to know about digital trends and emerging platforms
A constant learner. You strive not just to learn, but to apply what you've learned in your personal and professional life.
Collaborative. You play well with others and have made each team you've worked on better.
An intermediate with SQL. You can write intermediate level SQL queries to manipulate data and power insightful reports
Able to interpret technical analysis. You can understand technical analysis completed by yourself or other analysts and can effectively explain that to a technical audience.
Able to tell stories with data through great data visualization and non-technical wording.
Analytical, analytical, analytical. Making decisions based on instinct raises a red flag for you. You think data is more important than opinions. You love finding patterns in data.
You Will




Work with the media team to
Synthesize large amounts of data from disparate sources into audience insights, content development ideas and marketing recommendations for internal teams & clients
Analyze data from Hudl but also YouTube, Facebook, Snapchat, Instagram and Twitter to develop actionable strategies that increase video viewership, post engagement and channel growth.
Oversee engagement analytics for brand partnership campaigns
Tell digestible stories to internal stakeholders and clients with data; build polished, scalable, insightful decks/spreadsheets that benchmark performance and emphasize recommendations
Manage internal tracking and reporting cadence for critical metrics and KPIs
You will also
Build and run SQL scripts. You will write SQL scripts to pull, aggregate, and transform data for reporting
Build, monitor, and maintain dashboards. You will create data visualizations and build dashboards to make sure Hudlies have the most relevant data and metrics at their fingertips to make more informed decisions.
Tell stories backed by data. You will analyze data and communicate insights that tell a powerful story that will drive stakeholder action.
Learn agile methodologies. You will learn to manage tasks and communication in an agile methodology.
Test. You will work closely with the rest of our Decision Science team to test changes to workflows, reporting, and analytic results and report problems back to the team.
Adjust and update database models. You will implement design changes to data models in Amazon Redshift designed by other data analysts to ensure accurate business reporting.
Manage and prioritize tasks. You will own projects from beginning to end and manage your tasks accordingly to achieve business objectives.
Partner with Stakeholders. You will work directly with consumers of our data projects to vet project ideas, prioritize work, collect feedback, and deliver results.
You Bring
3+ years experience in a highly analytical role
Experience in social media analytics, marketing analytics, audience analytics, consumer insights OR other applicable field at a media brand or marketing team/agency
2+ years experience cleaning and aggregating messy data sets for use in analytics
Proven ability to integrate multiple data sources and translate them into actionable insights that influence business partners
Diversity at Hudl

Hudl is an equal opportunity employer. We understand the power of a diverse teams, celebrate differences and champion inclusion."
"1572881383-1632","https://www.indeed.com/jobs?q=data+scientist&l=Nebraska&radius=0","Senior Data Science Analyst","https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0AafSo2WvTKTdtig8mIz8uV2y1gdMEOoCxWUCT9kuSVdAd_k2_QP5UmYFX_rQ1KergxmzSuYspTxvdOEU7NK46B3NGafkG5pdmL4D_9Oc1UBH4WdRLBFr2ysvh5OJl0EKokzzCQ_bF21dMInQ0LKOU9CFSV3e1IqyT4u9Gf4NTSH4st53Og_i14aJhdcaR87UHqCU9tVe1_O_VuGvOAdz-HiD7NPe--rxIRCaU6cS4hxWZPCTZ_NY-xhcHZTJ5hfsM5XqCF-w0UlCu3k2fHb8QKNDF-bp25zG0PZcjnCT32XDDB2FQE1h2waoFArRbpbXH3LkmE4wdXlSnZKIF57j_CXCfo2NXuMyLQpc6MnV5tXeUqIeZCc0AX5IrCpwdheMefzokmzvDJ5-FGCqNiGlNvB3UiH1ZGGVQAhmR4pRZf6w==&p=14&fvj=0&vjs=3","Senior Data Science Analyst","TD Ameritrade","3.9 out of 5","Next »","https://www.indeed.com/jobs?q=data+scientist&l=Nebraska&radius=0&start=10","639","TD Ameritrade639 reviews-Omaha, NE 68127","This position is responsible for developing complex algorithms and using advanced modeling techniques (e.g., predictive and prescriptive) to interpret data, extract insights, and help produce data science solutions to enable better decision-making. The role works with large data sets and leverages cutting edge machine learning techniques (e.g., neural networks, time-series forecasting, ensemble learning, and unsupervised learning) to train historical data to predict the validated course of action for pre-specified outcomes. The role requires integration of multiple data sets for feature creation, reduction, and selection to identify the most important unbiased drivers for the prediction. This role partners with the business to understand the business strategy and apply knowledge of statistical, mathematical, and advanced modeling techniques to ask the right questions to derive appropriate outcomes.


This associate collaborates with a cross functional team to develop, deploy, verify product quality, and maintain the predictive model lifecycle to help provide business value for the organization.


Work with business to proactively identify opportunities for advanced analytics utilization
Identify business questions or hypotheses to be analyzed
Identify best statistical or modeling method to utilize
Review prediction and optimization factors
Collaborate with business and IT partners to support the big data and cloud computing strategy
Test and troubleshoot internal advanced analytics tools
Work closely with external vendors on support and maintenance of statistical and data modeling tools
Test and review custom datasets
Support production releases of big data and statistical tools
Review, test and document changes to processes, tools and architecture
Collaborate with analysts and data scientists to use expanded data sets and query techniques
Identify test groups and data sources
Identify control group to minimize bias
Independently conduct ad-hoc data mining activities
Present findings of small to medium-scale advanced analytics analyses to non-technical stakeholders
Work with business to identify and recommend additional test factors and re-test as needed
Participate in continuing education to enhance the level of advanced analytics knowledge and skills
Participate in research, consortiums, seminars, and events to obtain advanced analytics expertise


4 Year College Degree or Equivalent Experience
Graduate Degree Preferred in Computer Science, Information Systems, Data Science, Engineering, Mathematics, Business
3-5 related experience required
Experience with data science techniques such as profiling, a/b testing, ensemble learning, unsupervised learning, deep learning, feature reduction, time-series forecasting, Bayesian Statistics, etc.
Experience in data profiling, data mining, data cleaning, feature engineering and predictive analytics
Understanding of enterprise data warehouses and related data platforms
Hands-on experience with data tools and programming languages including SQL & Python
Must be proficient in developing and tuning Python & Postgres SQL
Experience with data visualization
Hands-on experience with big data & cloud computing
Experience of data models to support advanced/predictive analytics
Must be business-centric, data-oriented, analytically minded and results driven
Demonstrated critical thinking skills to scope and frame problems
Displays excellent judgment to propose effective, business driven solutions
Excellent interpersonal and relationship building skills to effectively educate and coach teammates and business partners
Military education or experience may be considered in lieu of civilian requirements listed
CDMP (Certified Data Management Professional) preferred
CBIP (Certified Business Intelligence Professional) preferred
CAP (Certified Analytics Professional) preferred
DGSP (Data Governance and Stewardship Professional) preferred
Military education or experience may be considered in lieu of civilian requirements listed"
"1572881427-1652","https://www.indeed.com/jobs?q=data+scientist&l=Nebraska&radius=0","Senior Data Scientist—Market Research","https://www.indeed.com/rc/clk?jk=0057325117da0ef7&fccid=e198e2c44e180800&vjs=3","Senior Data Scientist—Market Research","Gallup","3.8 out of 5","","","178","Gallup178 reviews-Omaha, NE","Transform how people work, manage and live their lives through data-driven analytics and advice.



As a market research consultant at Gallup, you’ll conduct analysis on client industries, marketplace trends, and customer behaviors and environments. Using your strong writing skills, you’ll create customized, solution-based deliverables for client teams and act as a liaison between Gallup’s operational teams and key customer partners. As subject-matter expert, you’ll answer client questions, present recommendations and develop strong consultative partnerships. We’ll depend on your curiosity and commitment to illustrate the valuable impact of Gallup’s solutions and world-class customer analytics and on your data-driven marketplace advice.



If market research is your passion and helping organizations use data to make key business decisions is your talent, we may have an opportunity for you. Partnering with some of the most engaged researchers in the world, you’ll have the incredible opportunity to change how companies create, grow and sustain thriving businesses. Join Gallup, and create transformational change through data-driven customer analytics and advice.



Who we want:



Curious thinkers. Do you get excited by analyzing customer research and finding insights in data? Can you see patterns before others do? If your answer is yes, we want to meet you.
Data experts. Statistics are just numbers to some people. But for you, they’re discoveries waiting to be uncovered . You excel at translating complex data and abstract concepts into significant revelations that influence clients’ business decisions, and you know what questions to ask to meet customers’ needs.
Poised professionals. This role requires someone who can expertly answer clients’ questions, explain customer analytics methodologies and findings clearly and simply, and earn the credibility to advance recommendations. You’re the expert. Can you uphold our prestigious brand?
Multitaskers. We look for consultants who are adaptable and who can prioritize the urgency of competing demands. We want the best — those who never fail to execute with excellence.
Accountable partners. While you’ll have the opportunity to work with our senior scientists and researchers, you’ll also be responsible for running datasets, analyses and overall projects on your own. We want achievers, go-getters and responsible partners who we can count on to own their projects.

Qualifications
What you need:
Master’s degree or Ph.D. from a market research, statistics, computational social science, business analytics or operational research program or related field
4+ years of experience with customer market-based research
2+ years of relevant work experience in consulting
Proven expertise in survey research, regression analysis and statistical concepts
Proven expertise in SPSS, SAS, Stata or R
Proficiency in Python a plus
Experience working in multidisciplinary teams
What we offer:
Collaborative partnerships with highly engaged and tenured associates
A strengths-based, engagement-focused and performance-oriented culture
Flexible work environment
World-class managers who support, position, empower and engage you
Ongoing learning and development opportunities
Mission-driven work that changes the lives of people and organizations around the world
A beautiful downtown Omaha office that sits on the Missouri River and boasts 50 acres of land
Onsite benefits, including state-of-the-art child development center, cafeteria, federal credit union and workout facility
Gallup is an equal opportunity/affirmative action employer that celebrates, supports and promotes diversity and inclusion. We will consider all qualified applicants without regard to race, color, religion, sex, national origin, disability, protected veteran status, sexual orientation or gender identity, or any other legally protected basis, in accordance with applicable law.
Primary Location
 United States-Omaha"
"1572881394-1637","https://www.indeed.com/jobs?q=data+scientist&l=Nebraska&radius=0","Marketing Statistician","https://www.indeed.com/rc/clk?jk=797a7986c3a0734f&fccid=0b56a40d9b172910&vjs=3","Marketing Statistician","OTC Direct Inc","null","Next »","https://www.indeed.com/jobs?q=data+scientist&l=Nebraska&radius=0&start=10","null","OTC Direct Inc-Omaha, NE","Marketing Statistician
As our Marketing Statistician, you would provides analytical support to marketing efforts. Enhances understanding of and extracts insight on customer behavior. Supports development of ideas to increase revenue, reduce costs, and improve decision-support.
Principal Duties and Responsibilities:

1. Utilizes customer database reporting tools to extract data for statistical analysis

2. Builds statistical models to find incremental circulation for all marketing campaigns

3. Analyzes trends and patterns in customer behavior related to purchasing habits (RFM, product categories, channel usage, etc.)

4. Summarizes analysis findings in concise, well-reasoned, and actionable reports

5. Ensures all required files are delivered to marketing database team per schedule to ensure timely execution of marketing calendar

6. Abides by all policies and procedures of Oriental Trading Company

7. Maintains regular and predictable attendance

8. Must be able to attend face to face meetings on short or little advance notice

9. Work in the Marketing Department office environment requires in-person collaboration among colleagues and contractors
Marginal Functions

1. Participates in model and analysis quality management process

2. Keeps abreast of analysis practices for the catalog and direct marketing industries

3. Performs other related duties and projects as assigned
Here is what you need to join the FUN...
Knowledge, Skills, and Abilities

High level understanding of data measurement and data structuresCreative thinker able to solve complex analytic problemsStrong written and oral communications skillsStrong technical writing capabilityExceptionally detail orientedAble to work independently on multiple, simultaneous projects under tight deadlinesAdvanced knowledge of Excel®, Access® and/or similar softwareWorking knowledge of Microsoft Word and Power Point or similar software
Education

Master’s degree in a quantitative field, such as Statistics, Mathematics, Management Information Systems, closely related field or equivalent combination of education and experience
Experience

Minimum one-year experience in statistical analysis related to any service sectorExperience with statistical and data reporting tools (SAS preferred)Experience with relational database query language such as SQLExperience with multivariate data analysis methods is required, prefer experience with large, (multi-million) customer baseExperience in statistical analysis to include segmentation techniques
To Apply...
(Externals)

To apply in less than ten minutes click the “Apply” button or view a complete list of our current openings at http://www.myotccareer.com
(Internals)

To apply in less than ten minutes, log in to Ultipro.

Click on the “Myself” tabClick on the “My Company” tabClick on “View Opportunities” from this section
ATTENTION: If you are creating a new profile, you must Save the profile information and then login with your new user when prompted to complete the application process.
All work and no play just isn’t our style. Join us today!
Oriental Trading Company, a Berkshire Hathaway Company (http://www.orientaltrading.com) is the nation’s leading direct marketer of value-priced novelties, toys and party supplies and welcomes talented, motivated people who want to build a meaningful career and Make The World More Fun!
Oriental Trading Company is the nation's largest direct retailer of value-priced party supplies, arts and crafts, school supplies, toys and novelties. Recognized as one of the Top 20 Internet Retailers based on customer satisfaction, Oriental Trading offers over 40,000 products to consumers, educators, businesses and non-profit organizations. Oriental Trading employs approximately 1,600 employees and makes the world more fun with items ranging from pink flamingos and wedding favors to holiday decorations, educational games and crafts. In 2013, Oriental Trading acquired MindWare, an award-winning creator and manufacturer of educational toys and in 2014, acquired SmileMakers, the leader in patient giveaways and practice promotion products. Oriental Trading is a Berkshire Hathaway company.
EOE"
"1572881377-1629","https://www.indeed.com/jobs?q=data+scientist&l=Nebraska&radius=0","Principal Statistician - TOP 5 GLOBAL PHARMA - 100% Remote","https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0AbOagL8aqw3GCN5XEneeaPzF3exNxv99E_w_iKdr54xjpYbURBUXtjXso-tjgagrVH8ApA29CXP3y6n8K8TgdDUaiEqlegRxJ7RLC-mtMXXq-HBPAL3XoFosgkVdGHn3mfiwVjbw5T5IVQQQtG000JfPpkndMIgFsFR9eVBQPGwkTkuEzQcGJ3unricFBUq7JQkWWSZeZOcscCiq7a28ym9cGfeKlfUbXop51zny6LJEU_hL3SvRXoJQ01C4xp1s1GtOUpG6iO3wzL8PGT7xfKqq_Tj2xyW50tiCJQce1gn9Yxky-o0-ZmDPm3ssxakUhjDU1fw3xR5wQj8ll8z4JMDqF6oqMxT1UPrjBmzXA71jbf_2v1QcMjltysT7__XuYbT3iNK3AbeZF_GBGAERh-V75rycMwpK_hiLY5eUGpc1A6RqM45Oho2F3DqVrzBA6znN0bdnKi4i9IRCly4CHL&p=2&fvj=1&vjs=3","Principal Statistician - TOP 5 GLOBAL PHARMA - 100% Remote","i-Pharm Consulting","null","Next »","https://www.indeed.com/jobs?q=data+scientist&l=Nebraska&radius=0&start=20","null","i-Pharm Consulting-United States","The Principal Statistician is responsible for developing statistical solutions to optimally support all phases of clinical trials and decision making. The successful candidate will function as the study statistician and be accountable for study level deliverables. The role will include key trial statistician responsibilities including statistical design, authoring of SAPs, and conducting just-in-time analyses and data exploration. Industry experience is preferred.Responsibilities:Act as the primary point of contact for all statistical analysis and development; working as a lead of both Statisticians and Programmers on study and database designDevelop guidelines for drafting SAPs and creating statistical models for study insightsReview and at times create specs for programmers following CDISC guidelinesProvides leadership to junior staff regarding synopsis, protocol, SAPs, clinical study report, and other regulatory submission documentsIdentify and interact with external statistical experts for issues related to study design, methodology and resultsStay up-to-date with Biomarker applications and statistical methodologyAbility to build powerful networks within and outside the company and use these relationships to achieve support for the planning and implementation of innovative approaches.Define strategy around managing CRO and vendor delivery timelineDevelop and automate statistical analysis and visualization tools for scientists and other statisticians.Qualifications:PhD in statistics or related field with preferably 1-3 years of relevant pharmaceutical research experience with high-dimensional biomarker data from clinical trials, or Masters in statistics or related field with at least 5 years of relevant experience and demonstrated potential of applying advanced statistical methods.Strong statistical foundation with a wide breadth of interest and expertise in classical and modern statistical and machine learning methods.Ability to apply innovative and fit-for-purpose statistical methods to the analysis of biomarker and high dimensional data from clinical trials.Strong programming skills in R, with demonstrated potential to develop and automate analysis scripts and tools for broader use.Excellent interpersonal and communication skills, with strong potential to build and maintaining strong working relationships.Ability to explain complex statistical concepts in simple and practical terms to non-statisticians.Job Type: Full-timeSalary: $130,000.00 to $150,000.00 /yearExperience:Oncology: 1 year (Preferred)Biostatistics: 7 years (Required)"
"1572881421-1649","https://www.indeed.com/jobs?q=data+scientist&l=Nebraska&radius=0","Principal Data Scientist","https://www.indeed.com/rc/clk?jk=148cc5debc622924&fccid=f3b836e645f9b36d&vjs=3","Principal Data Scientist","SAIC","4 out of 5","","","2,561","SAIC2,561 reviews-Offutt AFB, NE","Job Description
Description
 SAIC is seeking a team member to support the Technology Application, Development and Sustainment (TADS) program under the Air Force Weather (AFW) Systems Program Office. The TADS program supports the development, delivery, and sustainment of an integrated system of weather enterprise hardware and software that provides accurate, consistent, relevant, and timely environmental intelligence to the Department of Defense, other federal agencies, and other countries.


Job Description: Works in cross-functional teams with data at all stages of the analysis lifecycle to derive actionable insight. Translates mission needs into an end-to-end analytical approach to achieve results. Performs the pre-analytics areas of data collection and understanding, data cleansing and integration, and data storage and retrieval. Determines the appropriate analytics based on the data and the desired outcomes, using techniques including feature detection, statistics, data mining, predictive modeling, machine learning, natural language processing, and business intelligence. Interprets the validity of results and communicates the meaning of those results. Has familiarity with data wrangling, analytics, and visualization software and programming languages, including analytics methods for big data. Follows a scientific approach to generate value from data, verifying results at each step.
Qualifications
Typical Education and Experience: Bachelors and nine (9) years or more experience; Masters and seven (7) years or more experience ; PhD or JD and four (4) years or more experience. In lieu of a degree 4 years of additional experience is required. Secret security clearance required.


The selected candidate will have experiences / skills with the following tools / systems:


Required: Experience with a variety of tools/software used to perform tasks related to data science roles

Desired: Nifi, Kafka, Neo4, Hadoop, Tika, Spark, Scientific Algorithm development, Weather forecasting


Desired Qualifications





Overview
SAIC is a premier technology integrator, solving our nation's most complex modernization and systems engineering challenges across the defense, space, federal civilian, and intelligence markets. Our robust portfolio of offerings includes high-end solutions in systems engineering and integration; enterprise IT, including cloud services; cyber; software; advanced analytics and simulation; and training. We are a team of 23,000 strong driven by mission, united purpose, and inspired by opportunity. Headquartered in Reston, Virginia, SAIC has annual revenues of approximately $6.5 billion. For more information, visit saic.com. For information on the benefits SAIC offers, see Working at SAIC. EOE AA M/F/Vet/Disability"
"1572881410-1644","https://www.indeed.com/jobs?q=data+scientist&l=Nebraska&radius=0","Data Scientist","https://www.indeed.com/rc/clk?jk=bd76acbde1f234c5&fccid=ae00466d30828800&vjs=3","Data Scientist","Sandhills Publishing","3.5 out of 5","Next »","https://www.indeed.com/jobs?q=data+scientist&l=Nebraska&radius=0&start=10","41","Sandhills Publishing41 reviews-Lincoln, NE 68521","The Data Scientist may be responsible for any of the following tasks: Analyzing data that is collected in our current and future products and services. The Data Scientist would need to be able to take this data and apply to the markets our products are in for us to better serve our customers. The Data Scientist must have good communication and organization skills, along with a working knowledge of day to day operations and priorities within their department and the company.



Qualifications: Bachelors or Masters Degree in Statistics or Mathematics preferred or any other quantitative discipline, knowledge of the products and customers of the Auction and Heavy Equipment industries, technical expertise regarding data models, database design and development, data mining and segmentation techniques, strong skills working with technical aspects of SQL, knowledge of statistics and experience using statistical packages for analyzing large datasets, strong analytical skills with the ability to collect, organize, analyze, and disseminate significant amounts of information with attention to detail and accuracy, adept at queries, report writing, and present findings, excellent oral and written communication skills, able to work independently and communicate within a team environment, results oriented, flexible and open to change, stable and progressive work history, professional appearance and demeanor, ability to travel by air and ground - valid driver’s license required, strong computer skills, able to work with minimal supervision."
"1572881431-1654","https://www.indeed.com/jobs?q=data+scientist&l=Nebraska&radius=0","Data Scientist","https://www.indeed.com/rc/clk?jk=69e4e562842b6a59&fccid=99c6cc0d3f389462&vjs=3","Data Scientist","Physicians Mutual","3.7 out of 5","","","126","Physicians Mutual126 reviews-Omaha, NE 68131","Physicians Mutual is hiring a Data Scientist to develop a data science capability that supports insurance pricing, valuation, and marketing platforms. In this role the individual will be responsible for creating detailed analysis and operational recommendations through intense mathematical analysis, collaboration with subject matter experts, model design and development. The individual will leverage in-house “Big Data"" to design, implement, and build models/machine learning algorithms on computing clusters, providing technical and strategic vision, expertise and depth to the organization. The ideal candidate has conceived, developed, implemented and managed predictive rules-based automated decision engines, with exposure to the design and pricing of Life and Health insurance. The individual will work with a team of Data Analysts, Data Engineers and Actuaries on a combination of internal analytics initiatives.


Qualifications:
Advanced Degree with a focus on Data Science, Analytics, Statistical Sciences, Machine Learning, Data-Mining or related field of study or equivalent work experience.
MA or MS degree in Math/Statistics, Data Science required or related field experience.
4+ years of experience in statistically based data analytics machine learning role required with programming analysis tools as follows:
Fluency with at least one scripting language such as Python
Expert knowledge of an analysis tool such as SciPy, R, Matlab, or SAS required; familiarity with relational or NoSQL database queries required.
Experience working with large data sets, leveraging distributed computing tools (Map/Reduce, Hadoop, Hive, Nutch, etc.);

Knowledge, Skills, Abilities and Personal Characteristics:
Ability to write algorithms and conceive/design rules-based programs
Experience in machine learning, statistical analysis, building predictive models with proven experience productizing models into code in a fast-paced environment
Ability to become a Subject Matter Expert in the CLIENT business by being able to understand the business operations, reporting requirements and deliver insights that will drive the business forward
Experience interpreting the results of analyses to drive insight
Ability to communicate complex quantitative analysis in a clear, precise, and actionable manner with clients and at the C-suite level
A strong passion for empirical research and for answering hard questions with data
Intellectual curiosity and commitment to teaching data analytics concepts to others
A “leader/doer” mentality, adaptable and flexible to the constantly changing needs of a business partners
Collaborate with developers in an open, creative environment to ensure timely completion of assigned deliverables, while managing multiple priorities
Strong organizational, analytical, and interpersonal skill; detail oriented with a passion for quality; self-directed, proactive, and able to think beyond the immediate problem


About us:
Since our start in 1902, Physicians Mutual Insurance Company has held to our founder’s promise — to provide protection to families when they need it most. In 1970, Physicians Life Insurance Company was founded and became a member of the Physicians Mutual family.



Today, we offer health, life and retirement products to millions of people from all walks of life. We’ve been here for them. Listening. Answering questions. Empowering them with the specialized guidance they need to make confident decisions about their insurance.



Over the years, our dedication to delivering on our promise has helped make us one of the nation’s leading health and life insurance providers. In fact, we are rated in the top 1% of insurance companies. We consistently maintain some of the highest financial strength ratings in the nation from independent insurance analysts, including A.M. Best Company and Weiss Ratings, ensuring we’ll be there for our policyowners and our employees far into the future.
Job Requirements
Category Information Technology
Job Type Full-time
Travel 0 - 10%"
"1572881416-1647","https://www.indeed.com/jobs?q=data+scientist&l=Nebraska&radius=0","Predictive Modeler Intern","https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0DamS9fC2jO7sSMgEi5j4tIoSiQIG4nLX6T3SBUpa3AZ152MuNUJzDXYxUYsUs-GENZk_WAFPUJCoXJ54IXVyIrYbHFHUNDZ2Bz9VReUyjIyokt4A9Qbowp5iQ26T9m2z2v7YKHdNK3wnR-qHC_DLi1JBwiyVKQQAjfLynzbkDiUXYFB53S6HV0VmoTANwf4bDYt6ptdVKXMDdwzdNvRvEKYxFCZc0zgB65J6sy4zEqtAhLbmDPO6_I6fjp8QUi3u0HtIfdYK04OEG4g4cQPUgNkSfm1mK0v4e6nks6hmKwa5mrGKTUtsu6aQDAik3RYJBmG8m5RQDoUf0sxjcNTW4oCOBl0BAMtOVv7G-WPYp2n5r8M8HFHoesTnXR82rVQGHHaiH_-dbvVg6jAY6F_1IwRhxdZBnOB5lfFUhASN9cz4NAPERhnxLlVdWRj-ETWh3pHjtSgy7YmYC9H5U0-7a63F6RwnTjFV8S0iSqGZCQRM5mcZxu7GP_&p=13&fvj=0&vjs=3","Predictive Modeler Intern","Great West Casualty Company","3.7 out of 5","","","28","Great West Casualty Company28 reviews-South Sioux City, NE 68776","As a Predictive Modeler Intern, you will assist the members of the Data & Analytics Department on predictive and descriptive analytics projects, including but not limited to predictive models, dashboards, and general data analysis. You will have exposure to and work with executive level managers and employees across the company, and see the results of your work have a tangible impact on the company.


In order to gain the best experience possible, we need this Predictive Modeler Intern to work full time during the summer of 2020 and recommend he/she continue to work part-time into the 2020-2021 school year.
Qualifications:
Bachelor's Degree required, plus must show evidence of enrollment in a graduate program working on a degree preferably in statistics or data science.
Completion of probability and statistics course required.
Experience with some statistical programming.
Work experience that indicates reliability, dependability, and the ability to take direction and work well with others.
Interpersonal skills with the ability to interact effectively with a variety of individuals.
Self-initiative in organizing work and following through with assigned tasks.
Who we are:

Great West Casualty Company provides specialized insurance products unique to the trucking industry and outstanding customer service to the thousands of truck drivers and trucking companies we serve. Over the past 60 years, we have grown to five offices serving insureds in over 40 states. We are now one of America's largest insurers of trucking companies. If your passion is to help others, you value education and continuous improvement, you enjoy participating in community activities, and you want to be valued for your contributions, come be part of our successful team.

Why intern with us?

We offer you a challenging career with a competitive compensation and other benefits including:
A 37.5 hour work week.
$18.00 per hour compensation.
Individualized guidance from a mentor.
The opportunity to serve on committees that work on company and community projects.
Assistance securing affordable housing.
To learn more about Great West and our office locations, please visit our website www.gwccnet.com.


Preference is given to candidates whose commute to our corporate office in South Sioux City, Nebraska, is 50 miles or less.

Great People

Great Internships

Great West Casualty Company"
